,Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Fault
60,0.259,-0.71,-0.11698330078125,0.092970377554023,0.1494261078886484,-0.1016227058859716,0.2835363778853539,1.733298174325771,-1.2773285322839714,Normal
61,0.371,-0.6759999999999999,-0.117479638671875,0.0945416372471105,0.1507950604102821,-0.092896603015039,0.3444240420635114,2.4602927906961005,-1.2835846459441222,Normal
62,0.298,-0.662,-0.11758525390625,0.0934047035840674,0.1501675883466327,-0.0796108232393362,0.1940139757337036,1.9844495292294688,-1.2770954125451854,Normal
63,0.327,-0.684,-0.1164171875,0.0952982830874307,0.1504469370222438,-0.0601409878750541,0.3233746751479085,2.173523811599119,-1.2923086380371782,Normal
64,0.3,-0.745,-0.116101611328125,0.0953033802709546,0.1502061082352241,-0.0634919658772956,0.3161836800294786,1.99725566106937,-1.2937469731639937,Normal
65,0.291,-0.535,-0.117189697265625,0.0937292771897655,0.1500605663856576,-0.0538203601746149,0.1757383156054142,1.9392169909056995,-1.2804928239171638,Normal
66,0.286,-0.723,-0.11569970703125,0.0936577434010744,0.1488548514388261,-0.0667123452424808,0.2109630252095593,1.9213347582261069,-1.286562042880723,Normal
67,0.286,-0.562,-0.11621298828125,0.0932977020160754,0.1490285033952188,-0.0641621376128281,0.2382721115766428,1.9190959681151545,-1.282373903289976,Normal
68,0.298,-0.679,-0.11778486328125,0.094234295517415,0.1508407864971996,-0.0715123567686258,0.3340849286366563,1.9755929872822064,-1.2806466153211702,Normal
69,0.344,-0.515,-0.11800888671875,0.0947848546934716,0.1513599264790717,-0.0506984267628865,0.1542399537120129,2.272728376672172,-1.282614646130906,Normal
70,0.342,-0.732,-0.1168662109375,0.0948459516765969,0.150509224177457,-0.0694229859127159,0.4327360477636932,2.2722859802716613,-1.2878763071898451,Normal
71,0.229,-0.615,-0.1175268066406249,0.0929501465139113,0.1498394412506162,-0.0986794123409332,0.2102203766443757,1.5283025489729545,-1.2749384207196002,Normal
72,0.4270000000000001,-0.74,-0.11666923828125,0.0936679216481394,0.1496160496226507,-0.1146642348108771,0.442524141063231,2.8539718905621703,-1.282395015402236,Normal
73,0.291,-0.725,-0.116743994140625,0.0943994354786426,0.1501332024130467,-0.0337752419339527,0.2396948459453996,1.93827877726474,-1.2860036485663024,Normal
74,0.339,-0.61,-0.118325537109375,0.0932592273855934,0.1506578625652653,-0.0531043521944486,0.2701505007465909,2.2501314848612326,-1.2732489219635126,Normal
75,0.322,-0.63,-0.1166715820312499,0.0947234981081233,0.1502809403589033,-0.0554793249246136,0.2776615224169667,2.1426536141642085,-1.2880680774402389,Normal
76,0.408,-0.762,-0.115739697265625,0.0955819018549599,0.1501037354514683,-0.0537403842935799,0.3976763250443232,2.718120230471646,-1.2969079667365735,Normal
77,0.31,-0.713,-0.118233154296875,0.0943218627057277,0.1512456880519139,-0.0866665424584738,0.4132426262636049,2.0496452096776125,-1.2792155377344228,Normal
78,0.327,-0.703,-0.115751220703125,0.0944641081127809,0.1494034039090454,-0.0761128196351043,0.4264312599742559,2.188705152923241,-1.2907285383385327,Normal
79,0.266,-0.603,-0.115191943359375,0.0941074141824352,0.1487446025478214,-0.0539335858248503,0.1609330277855885,1.7883001832922367,-1.2912760928407043,Normal
80,0.4,-0.72,-0.1178771484375,0.0954223205237478,0.1516574982562476,-0.0620487282598691,0.3235784168373255,2.637522078362003,-1.2865725059226252,Normal
81,0.383,-0.647,-0.117012646484375,0.0938730665884642,0.1500122721216813,-0.059709884911826,0.1819859572236706,2.553124451640412,-1.282017599197817,Normal
82,0.327,-0.5589999999999999,-0.116798486328125,0.0952242021847726,0.1506953626824142,-0.0431170946397939,0.1233401314593951,2.1699406947852946,-1.290216743554894,Normal
83,0.31,-0.72,-0.117533935546875,0.0967438294885433,0.1522272562612495,-0.080254184119022,0.3319885591378484,2.036429004987017,-1.2951770529332616,Normal
84,0.305,-0.603,-0.11693955078125,0.0950543379989258,0.1506975266261858,-0.0412976799284881,0.1472802854262505,2.0239217379895726,-1.2886788568914924,Normal
85,0.303,-0.706,-0.11598681640625,0.0947509291931198,0.1497672921464329,-0.0398561681268938,0.3581665503191407,2.0231386683799144,-1.2912440981384044,Normal
86,0.271,-0.779,-0.11720185546875,0.0933939969715422,0.1498608944832256,-0.0795037746736507,0.2573779921634371,1.808343670538639,-1.2786563308563292,Normal
87,0.273,-0.623,-0.116778369140625,0.0939914659661867,0.1499038085127947,-0.0448097855654619,0.2204098419739693,1.8211678723072515,-1.2836607465572665,Normal
88,0.4370000000000001,-0.679,-0.1147880859375,0.1109539307963733,0.1596448505912812,-0.0142070861359202,0.3717344312266215,2.7373259981857903,-1.3907789235043508,Normal
89,0.713,-0.989,-0.114463134765625,0.1107563294279931,0.1592738985391497,0.0194956478051153,0.6718143787194162,4.476565253563775,-1.3914864280563293,Normal
90,0.461,-0.674,-0.114272265625,0.111726878800056,0.1598137560446338,-0.0060683818956656,0.5549455344188261,2.884607754737013,-1.3985349390821085,Normal
91,0.466,-0.657,-0.114395654296875,0.1107880443535307,0.1592474714955762,0.0116219590995388,0.4671615488888072,2.926263102475351,-1.392076232916188,Normal
92,0.6859999999999999,-0.6859999999999999,-0.1139400390625,0.1093349977093615,0.1579110209179326,0.0083374205528069,0.5147869107748706,4.344218636623968,-1.3859133472063585,Normal
93,0.591,-0.725,-0.113622119140625,0.1095299900513192,0.1578170424779414,0.008172770248948,0.3837065482307516,3.7448427034273295,-1.3889640826238985,Normal
94,0.493,-0.691,-0.114542236328125,0.1090846836620866,0.1581733576933371,0.0343207185155166,0.5949543877463408,3.116833373138712,-1.380917317173934,Normal
95,0.388,-0.745,-0.114001318359375,0.1081140961857086,0.1571126590904895,-0.0071696491781788,0.4096052321322028,2.4695654840679016,-1.3781652822225388,Normal
96,0.352,-0.618,-0.113815869140625,0.1097909680928528,0.1581376620733202,-0.0187146973748565,0.3386303461439883,2.225908713869792,-1.3894166364264506,Normal
97,0.466,-0.618,-0.1145068359375,0.1099546122314242,0.1587489902157845,0.059670068585949,0.498484671167418,2.9354517428210087,-1.3863712931726866,Normal
98,0.488,-0.652,-0.11376494140625,0.1119450928581802,0.1596043665085443,-0.0002051659020513,0.4613786643785041,3.057560458246455,-1.4029310307347111,Normal
99,0.483,-0.701,-0.11403779296875,0.1110791229206367,0.1591935529620703,-0.0065120110670942,0.5230276018242526,3.0340424659978544,-1.3959718863174988,Normal
100,0.493,-0.6809999999999999,-0.115353857421875,0.1099399110956725,0.1593508904864611,-0.0095688779393721,0.3729952847428377,3.093801349305209,-1.3814092917905558,Normal
101,0.5710000000000001,-0.657,-0.114216845703125,0.111410480346436,0.1595530535724618,-0.0190506445939653,0.4251606434027715,3.5787469259601323,-1.396931009521798,Normal
102,0.4,-0.583,-0.11410341796875,0.1096243114935291,0.1582292415171537,0.039297361179923,0.3452777022852724,2.527977737646147,-1.3867178068275623,Normal
103,0.439,-0.684,-0.115265185546875,0.1113946249938835,0.1602941657705548,0.0024697446374397,0.493796974582148,2.7387147741133937,-1.39065551328478,Normal
104,0.381,-0.872,-0.11421875,0.1077379813737919,0.1570121928734756,-0.0281753435817593,0.3985212375217748,2.426563141545443,-1.3746621537486237,Normal
105,0.425,-0.693,-0.11464814453125,0.1106404261475648,0.1593264046624295,0.0279319512736969,0.4198186081539213,2.6674800131243943,-1.3896989376832125,Normal
106,0.479,-0.649,-0.11528447265625,0.111632844277986,0.1604736522498514,0.0381897159525416,0.415263143210085,2.9849136807468866,-1.391979757138192,Normal
107,0.476,-0.691,-0.113921337890625,0.1102279204944605,0.1585171044780637,0.0109160225754843,0.4448102586982885,3.0028305246130134,-1.3914610503455884,Normal
108,0.391,-0.613,-0.113779150390625,0.1105131243195501,0.1586135220125774,-0.0085194170277186,0.3034576710314414,2.465111391757604,-1.39404734055429,Normal
109,0.469,-0.713,-0.115625439453125,0.1089136824795832,0.1588422276080399,0.016209042961689,0.3299844640805762,2.9526153533763524,-1.3737653959138916,Normal
110,0.413,-0.5539999999999999,-0.113267919921875,0.1087106971316646,0.1569938224986396,-0.0175738164014689,0.2985195133901825,2.6306767580207087,-1.386039600682382,Normal
111,0.483,-0.723,-0.113634375,0.1105184432356394,0.1585134097615048,-0.0204459108659798,0.4295360582273191,3.0470608179251784,-1.3949424173935474,Normal
112,0.532,-0.701,-0.1150359375,0.110666677059083,0.1596238776756746,-0.0156644669605503,0.3424627308005674,3.3328347096098168,-1.3876000938895698,Normal
113,0.354,-0.8029999999999999,-0.11583154296875,0.109840836517329,0.1596288401309816,-0.0765251542890443,0.4803868470744059,2.2176443787321216,-1.3781120067963497,Normal
114,0.347,-0.718,-0.11435478515625,0.1103324604336182,0.1589014610266571,-0.0033165765007066,0.3211883430186257,2.1837432944797635,-1.3895479827061046,Normal
115,0.52,-0.642,-0.114246044921875,0.1107945911882702,0.1591445909545094,0.0148505972543155,0.4959446820556765,3.267468890278772,-1.392998690355867,Normal
116,0.374,-0.703,-0.11320947265625,0.1086302168730544,0.1568959289450534,0.0025367000263848,0.4189994667936449,2.383745725684053,-1.3858904671471557,Normal
117,0.469,-0.574,-0.114278173828125,0.1114545004973876,0.1596276922920468,-0.0010200378766076,0.4090502905548385,2.938086702036268,-1.396834469302316,Normal
118,0.471,-0.669,-0.114716552734375,0.1098692255387092,0.1588412565279896,0.0096335917261664,0.4160035585679233,2.965224591490212,-1.3846411240737415,Normal
119,0.505,-0.659,-0.11431748046875,0.1113632410655231,0.1595921434347372,-0.0173395419042452,0.475403621172354,3.1643161695269293,-1.3960432191152392,Normal
120,0.349,-0.64,-0.113062060546875,0.1096435074305281,0.1574933054442811,0.0034745382712989,0.244662115402646,2.215967205815432,-1.3929810290250737,Normal
121,0.43,-0.825,-0.1153390625,0.1096343793306076,0.1591295370769125,0.0238034353973534,0.5413419469651082,2.702201036330337,-1.379667335833535,Normal
122,0.476,-0.713,-0.114145166015625,0.1113823982750944,0.1594821363245445,0.0356808817546035,0.4727499368694086,2.9846602946887084,-1.3971869496664755,Normal
123,0.457,-0.889,-0.11440791015625,0.1099663471506943,0.1586857805637449,-0.0178501258010813,0.5385846694170762,2.8799051709388714,-1.387017561521956,Normal
124,0.5,-0.608,-0.114949951171875,0.1117823309000045,0.1603376769642646,0.0323988692928884,0.4701918606547015,3.11841863663422,-1.3948477170253442,Normal
125,0.378,-0.813,-0.114363720703125,0.1100239722012102,0.1586938687982009,-0.0270787431755483,0.4106378348904509,2.381944575821477,-1.387624220535391,Normal
126,0.479,-0.7979999999999999,-0.1143962890625,0.1112879137286512,0.1595960712456019,-0.0175998699589929,0.5743670497733815,3.0013270142650827,-1.3951158079822608,Normal
127,0.466,-0.649,-0.115122314453125,0.1106709444361726,0.1596890953626276,-0.0259537499094799,0.5013817291766762,2.918170454543504,-1.3871254771172024,Normal
128,0.645,-0.63,-0.113604248046875,0.1094139892228997,0.1577236877261049,0.027793900156551,0.4507519046186563,4.0894301249161416,-1.3883608266217788,Normal
129,0.459,-0.7759999999999999,-0.113397802734375,0.1103572414626932,0.1582314372814094,0.0296616467204961,0.5400467511023366,2.9008141990373466,-1.3953659900452706,Normal
130,0.632,-0.825,-0.114599609375,0.1109325181144703,0.1594944925822283,-0.0065852522842696,0.7117058776602092,3.9625192680190415,-1.3917542428990357,Normal
131,0.43,-0.7979999999999999,-0.113817236328125,0.1107071894096342,0.1587760896069033,0.0332123820640038,0.5056071224083962,2.7082163382697666,-1.3950091807638507,Normal
132,0.383,-0.591,-0.115286181640625,0.0804529639761015,0.1405818873148871,-0.0191085937502009,1.4939201886143645,2.724390796818116,-1.2194166318485158,Normal
133,0.442,-0.601,-0.113702099609375,0.07901981853164,0.1384629708156999,0.0688036069308173,1.9182498757960929,3.1921891997270566,-1.2177696919528418,Normal
134,0.347,-0.591,-0.113910498046875,0.0818027689005743,0.1402389668468276,0.0253026511663202,1.5143783955119972,2.4743479490903675,-1.231132944297358,Normal
135,0.386,-0.652,-0.1145929687499999,0.0816942216215737,0.1407308369087289,-0.0089594423568855,1.7411374259326475,2.7428245896835013,-1.228093123372623,Normal
136,0.315,-0.596,-0.114036083984375,0.0825914342038837,0.14080213201816,-0.0105248601879744,1.7898189980976689,2.2371820332903245,-1.234715601400803,Normal
137,0.383,-0.6759999999999999,-0.113937890625,0.0824617113241491,0.1406465240472103,0.0205985890163057,2.1299651142543867,2.7231387522342168,-1.2344139712934965,Normal
138,0.369,-0.527,-0.1151646484375,0.0801053894680054,0.1402834856554977,-0.0533158618347886,1.6673698823091154,2.6303880194863027,-1.2181123943744752,Normal
139,0.327,-0.535,-0.113300439453125,0.0801191195279475,0.1387650873342809,0.0352429377630563,1.4217814829305464,2.356500516677273,-1.2247533019648285,Normal
140,0.303,-0.557,-0.11142265625,0.0818148780814181,0.1382329763902909,0.0108006011532581,1.324631815789764,2.191951645058275,-1.2406182103587304,Normal
141,0.325,-0.515,-0.114477392578125,0.081014062729369,0.1402427584541466,0.0349385855077116,1.3474055006161985,2.317410207716793,-1.2250694682658685,Normal
142,0.4,-0.53,-0.113897314453125,0.0803457623525889,0.1393833726114663,0.0658345224917226,1.6073755222738066,2.869782761786136,-1.223763468706106,Normal
143,0.405,-0.652,-0.113875732421875,0.0814773499780878,0.1400211299972369,0.0597248979469459,1.4716462181964154,2.892420594006004,-1.229595867524269,Normal
144,0.339,-0.542,-0.114790185546875,0.0796785828662345,0.1397324345722365,-0.0538454097511213,1.3946196358307823,2.4260652227078268,-1.2172855536954972,Normal
145,0.396,-0.598,-0.11408076171875,0.0793460005489949,0.1389600683143812,-0.0319292885252447,1.5533290972209128,2.8497395316767937,-1.2180850322245187,Normal
146,0.544,-0.505,-0.11361435546875,0.0811412541746443,0.1396130488814306,0.0748945777498456,1.8059653323917164,3.896483920081163,-1.228832820513,Normal
147,0.396,-0.547,-0.11446689453125,0.0809876390766621,0.1402189265515938,-0.0465455905278709,1.627405572408284,2.824155124695604,-1.2249736233851731,Normal
148,0.332,-0.493,-0.113855322265625,0.0814658392157268,0.1399978332351857,0.0207906177047598,1.4153522477137042,2.3714652743393905,-1.2296116725098731,Normal
149,0.396,-0.522,-0.1140169921875,0.0809402127334837,0.1398244351186515,0.0562972980796659,1.9393035727253176,2.8321230095724266,-1.2263473403044298,Normal
150,0.291,-0.537,-0.115027490234375,0.0798648950487962,0.1400336156977696,0.0135398358294999,1.3920517770200842,2.0780724581735908,-1.2173926025199993,Normal
151,0.4270000000000001,-0.696,-0.1280604492187499,0.0786674318285706,0.1502921864522362,-0.0867788149334521,1.5864277095426085,2.8411323973632063,-1.1736034612490742,Normal
152,0.371,-0.598,-0.1140340820312499,0.0810962640550766,0.1399287489587334,0.0719811208254174,1.6274761656987151,2.6513493671655133,-1.2270783126082192,Normal
153,0.42,-0.593,-0.115074755859375,0.0818490046424152,0.1412130726411886,-0.000715990506014,1.5823615790573309,2.974228887910308,-1.2271420572358678,Normal
154,0.322,-0.54,-0.11323623046875,0.081460756396001,0.1394918445896793,-0.0543660703513431,1.6616372980033356,2.3083786793928738,-1.2318658437519707,Normal
155,0.295,-0.52,-0.11372138671875,0.0799632704860084,0.1390193015769303,0.0368910445586102,1.4208865162295208,2.1220074957487345,-1.2224552090693883,Normal
156,0.3,-0.593,-0.1145930175781249,0.0798529573018969,0.1396701224859289,-0.0619732712197174,1.5905833014919637,2.1479182137197848,-1.2188362383485305,Normal
157,0.383,-0.591,-0.11531484375,0.0816697145632612,0.1413050946893149,-0.0689037881376652,1.9390792587441648,2.710447212410108,-1.2253851290442814,Normal
158,0.388,-0.691,-0.1134300292968749,0.0819926190351789,0.1399601116794643,0.0574311174337623,1.9067376524231587,2.7722184224073416,-1.2338894078317957,Normal
159,0.342,-0.583,-0.115132373046875,0.0814944656038214,0.141054907617178,0.0166261195760854,1.6777381159874825,2.424587742300931,-1.2251541758784812,Normal
160,0.359,-0.5489999999999999,-0.1144599609375,0.0812414458659578,0.1403600117916646,0.0788617991577575,1.5287983920858856,2.5577085340578414,-1.226280444637817,Normal
161,0.413,-0.625,-0.11403427734375,0.0814614238113882,0.1401408432864282,-0.0072200395219236,1.7256259169498795,2.9470352133951825,-1.2289361282483642,Normal
162,0.376,-0.564,-0.114787353515625,0.0798766355959895,0.139843133203947,-0.051752157820135,1.6219669672915042,2.688726942721185,-1.2182799665723754,Normal
163,0.381,-0.591,-0.112682080078125,0.0809354384295188,0.1387352749435841,0.0332468843709311,1.6011169842328288,2.74623739459868,-1.2312097437977352,Normal
164,0.381,-0.5760000000000001,-0.1137462890625,0.0814796689839598,0.1399172275540301,-0.0550393900187909,1.3299752206916828,2.723038518275913,-1.2300816906400351,Normal
165,0.352,-0.518,-0.113506787109375,0.0807178766261908,0.1392797479655939,0.0091235289475331,1.3131278251027796,2.527287743850269,-1.2270609671242314,Normal
166,0.31,-0.535,-0.1144181640625,0.0798976256814257,0.1395522667542523,0.0113855547094694,1.479479176673138,2.221389929451317,-1.2196688165527898,Normal
167,0.31,-0.574,-0.1143482421875,0.0790424394152177,0.1390069158576292,-0.077426727821239,1.4513498999973349,2.230104869872099,-1.2156454108817492,Normal
168,0.288,-0.5710000000000001,-0.114552490234375,0.0819291864956187,0.1408344306809751,0.0035522578259663,1.3500778031854068,2.044954480288925,-1.2294314195424918,Normal
169,0.4320000000000001,-0.579,-0.11408505859375,0.0806173915353035,0.1396934038181921,0.0625370232528683,1.84411046348652,3.092486747350207,-1.2244671260206994,Normal
170,0.298,-0.608,-0.113720166015625,0.0799257539373878,0.1389967279501908,-0.0766359246993577,1.3244864729320485,2.1439353601675246,-1.222269829707186,Normal
171,0.291,-0.51,-0.114336572265625,0.079079681496302,0.1390184967248625,0.0493819495409448,1.146428797863825,2.093246631604214,-1.2158707749423947,Normal
172,0.364,-0.5710000000000001,-0.114179931640625,0.0800268168686658,0.1394311138091024,-0.0256725806739903,1.7721571372348517,2.610608135127994,-1.2211525423570413,Normal
173,0.303,-0.542,-0.11354208984375,0.0802324774510864,0.1390278471571658,0.0304193200092809,1.616805418568151,2.1794194918192886,-1.2244608792077707,Normal
174,0.303,-0.5710000000000001,-0.1150587890625,0.0803293325075886,0.1403246647009623,-0.0031986644273331,1.5037082732655516,2.159278275460024,-1.2195910094685407,Normal
175,0.381,-0.53,-0.1137439453125,0.0791373706674968,0.1385644353157584,0.0212649854218312,1.452210101516438,2.7496233007537856,-1.2182137250037055,Normal
176,0.371,-0.369,-0.002705712890625,0.0758472464352899,0.075893641205246,0.0072411221511905,0.3851698490402424,4.888420085111886,-28.049406671420783,Normal
177,0.371,-0.371,-0.002369189453125,0.0771869361636982,0.0772214041809126,-0.0178884393943566,0.3498059404932365,4.8043674410637385,-32.59401821118879,Normal
178,0.359,-0.374,-0.002247265625,0.07666323828565,0.0766942979108046,-0.01148614482609,0.3971185664378138,4.6809216562294695,-34.127829419721856,Normal
179,0.354,-0.515,-0.00190322265625,0.0766727041333759,0.0766944507088436,0.0193925830973231,0.4539194590334494,4.615718565400456,-40.297150970217,Normal
180,0.352,-0.383,-0.00254072265625,0.0764031330767769,0.0764435019107249,-0.002604736735485,0.4618041159763959,4.604707937256535,-30.08730674427578,Normal
181,0.376,-0.339,-0.002140625,0.0780355458326466,0.0780629960202415,-0.0074611245411947,0.3308209205522812,4.816622717151466,-36.46738500215664,Normal
182,0.388,-0.342,-0.002179296875,0.0773093794723251,0.0773382030839222,-0.0120229802903869,0.4266762051370043,5.016925458934806,-35.48768594637765,Normal
183,0.369,-0.378,-0.00211962890625,0.0769223463056036,0.0769496671177416,0.0229614046689767,0.3197850354776754,4.795342381863568,-36.3033674860942,Normal
184,0.41,-0.393,-0.0021375488281249,0.0788890980785173,0.078916126547727,0.0208468637974836,0.5182775260781778,5.1953893067982655,-36.91898192423992,Normal
185,0.381,-0.347,-0.00165830078125,0.077462261852294,0.0774781193910577,0.0178419473498974,0.4061263142843723,4.917517397098483,-46.72139111739188,Normal
186,0.378,-0.371,-0.001582275390625,0.076869956756645,0.0768843633144323,0.0021450691681549,0.4085101783298768,4.916474348029671,-48.59101251904255,Normal
187,0.32,-0.322,-0.002445703125,0.0773957608348076,0.0774325046310494,-0.0260116217200174,0.2117837918121279,4.132631399755652,-31.66063118599053,Normal
188,0.359,-0.442,-0.0022951171875,0.0776203498602228,0.0776523798079862,-0.0314589066715591,0.4660212995857598,4.623168032811252,-33.83373199020421,Normal
189,0.354,-0.359,-0.00198408203125,0.0784282594789269,0.0784514380046663,-0.0124328052458738,0.3899841476814561,4.5123455860547015,-39.54042059200586,Normal
190,0.459,-0.457,-0.001492529296875,0.0774529228904233,0.0774654115733878,-0.0002756500096533,0.3978280416973798,5.9252250866202445,-51.902104525239096,Normal
191,0.408,-0.388,-0.002397607421875,0.0769882481625134,0.077023694165436,-0.0003301123986988,0.321638010728416,5.297071302808114,-32.125231788447344,Normal
192,0.315,-0.364,-0.002389208984375,0.0759919388810445,0.0760276339435002,-0.0139667524550771,0.3784225931641197,4.143230344825558,-31.821257345300232,Normal
193,0.369,-0.359,-0.002610693359375,0.0773599558845492,0.0774021077186976,-0.0049658593678434,0.3417654020622107,4.767312039370505,-29.64810380382157,Normal
194,0.349,-0.405,-0.001871240234375,0.07754280645789,0.0775634886747019,0.0131943564064884,0.4730966522160474,4.4995397443208285,-41.45031046781036,Normal
195,0.374,-0.369,-0.001818896484375,0.0769836731158976,0.0770032787070825,-0.01310657824474,0.4468660189388967,4.856936045836198,-42.33516275861184,Normal
196,0.347,-0.386,-0.00182568359375,0.0763170184401897,0.0763369899534704,0.0152985551642915,0.4468173019889297,4.545633777432228,-41.81282573541255,Normal
197,0.449,-0.403,-0.001418310546875,0.0938353820602346,0.0938438095758219,0.1055747054759377,0.196324760192653,4.784545747124924,-66.16591111346551,Normal
198,0.439,-0.449,-0.001833544921875,0.0954685422965229,0.0954838176018749,0.1077806908487784,0.1180710993750819,4.59763770475155,-52.07607212820961,Normal
199,0.481,-0.359,-0.00186904296875,0.0951781783176927,0.0951942047663288,0.1362683804038054,0.0792815480595297,5.052828595823666,-50.932057934437935,Normal
200,0.398,-0.369,-0.001331396484375,0.0928924205603001,0.0928996936279763,0.1233703007853629,0.0798004801067579,4.284190662606704,-69.7761295889154,Normal
201,0.469,-0.532,-0.00207705078125,0.0931511046523726,0.093171984791567,0.0615631289338166,0.18325772355688,5.033701933571441,-44.857827084754646,Normal
202,0.479,-0.376,-0.001468212890625,0.0952381553322767,0.095247146908139,0.1397715662559031,0.1774183485049274,5.029022028995478,-64.87284474637293,Normal
203,0.469,-0.547,-0.0010529296875,0.095052661091092,0.0950561722294047,0.1109960394110324,0.2858801582340509,4.933924741553176,-90.27779666380115,Normal
204,0.474,-0.415,-0.002430029296875,0.0937677639747133,0.0937969577710779,0.107299676609374,0.1274551650780049,5.053468803933392,-38.59910573576217,Normal
205,0.5589999999999999,-0.457,-0.001651953125,0.0959869545318456,0.0959988255746847,0.1105148536620354,0.3715602017746904,5.822987902754201,-58.11231815350982,Normal
206,0.405,-0.374,-0.001132861328125,0.0939879753632493,0.0939925079606581,0.1345083744515363,0.0566979698522609,4.308854064938012,-82.96912042732114,Normal
207,0.454,-0.474,-0.001769287109375,0.0949517056284798,0.0949658704626792,0.0728724270753009,0.2579456981063193,4.780664861892864,-53.67465232718837,Normal
208,0.452,-0.435,-0.001354931640625,0.0952022591130932,0.0952095763446848,0.1112991251215122,0.2209739295601118,4.747421607713447,-70.2689150433942,Normal
209,0.439,-0.371,-0.001291552734375,0.0942093091073678,0.0942158620515111,0.1172017388864335,0.1872272170104083,4.659512638752732,-72.9477469590922,Normal
210,0.503,-0.503,0.001530517578125,0.0954341684009938,0.0954441107218479,0.1593761616208462,0.2372285446824502,5.270099917069676,62.36067594778901,Normal
211,0.459,-0.442,-0.001719873046875,0.09418429526346,0.094197697948666,0.1019066595936211,0.232110455457327,4.872730544329612,-54.7701460406178,Normal
212,0.42,-0.425,-0.001212841796875,0.0944630261265019,0.0944685057782982,0.079841394544029,0.1933758867239015,4.445926147976444,-77.89021290468816,Normal
213,0.447,-0.442,-0.0016367187499999,0.0941208627920004,0.0941327950581982,0.123739351746808,0.1275625171982293,4.748610723007207,-57.51311583508057,Normal
214,0.4320000000000001,-0.413,-0.002514697265625,0.0937775688132623,0.0938089905551934,0.1552543470229337,0.1613381049551403,4.605102319546106,-37.30428781131168,Normal
215,0.378,-0.505,-0.001442041015625,0.0936088009106221,0.0936176224250308,0.0841235661180698,0.2370407422182525,4.037701345200293,-64.92022169317815,Normal
216,0.415,-0.398,-0.0011681640625,0.0937339358355939,0.0937389264293388,0.1225198604839691,0.1753579722190017,4.427189597832982,-80.24465863872511,Normal
217,0.444,-0.43,-0.000588818359375,0.0939665847559961,0.0939661354911471,0.0934260260354281,0.16141582653337,4.7251065256571145,-159.58424868220362,Normal
218,0.913,-0.605,-0.00204482421875,0.1010827526317021,0.1011009657393909,0.1271330706559107,2.030163185103845,9.030576447246313,-49.442374954456426,Normal
219,0.762,-0.498,-0.00190771484375,0.0994358140035613,0.0994516852311337,0.1246891850540553,1.3497120254639334,7.662011943076185,-52.13131593380135,Normal
220,0.85,-0.723,-0.001864404296875,0.1000739436687332,0.1000888665195678,0.0450228872145905,1.6616013838834185,8.492453052546265,-53.68409989578477,Normal
221,0.64,-0.605,-0.001106201171875,0.0977181415993934,0.0977220171044024,-0.0018781126996475,1.1128392814814374,6.549189414666384,-88.34018584410342,Normal
222,0.8079999999999999,-0.784,-0.001783984375,0.1000243654936661,0.1000378317109957,0.0507491591515081,2.046950863717683,8.076944353754802,-56.07550890741165,Normal
223,0.769,-0.649,-0.001116064453125,0.1024763460026409,0.10247992157575,0.0642575369984724,1.5924614700775352,7.503908943095539,-91.82258362301964,Normal
224,1.035,-0.613,-0.002034619140625,0.1032710115379195,0.103288531560639,0.0761562612394532,2.049281061319115,10.020473564312104,-50.765536162660176,Normal
225,0.742,-0.911,-0.00087021484375,0.1028156287718682,0.1028168012968029,-0.0632604039955415,2.7247564270647047,7.216719355604701,-118.15105434623068,Normal
226,0.696,-0.818,-0.000872216796875,0.1038895747040198,0.1038906997292557,0.0528007705055918,1.4178376517486075,6.699348467320078,-119.11109726558573,Normal
227,0.708,-0.737,-0.00116884765625,0.1011969539255167,0.1012012334333801,-0.0098851145473179,1.2001850140422343,6.995962163505348,-86.58205617493631,Normal
228,0.654,-0.723,-0.001185205078125,0.0995934272449001,0.0995980478853783,0.0475632683588239,1.233204275334515,6.566393758566942,-84.03444241307416,Normal
229,0.933,-0.615,-0.002209716796875,0.1029344721425683,0.1029556751467439,0.0755549147543112,1.4314318866239786,9.062152219099955,-46.59224896708246,Normal
230,0.608,-0.664,-0.00170830078125,0.0991823773224357,0.099194666860642,-0.027270362230667,1.0611716971161569,6.129361781658843,-58.06627729108639,Normal
231,0.586,-0.664,-0.001509912109375,0.1011824417441222,0.1011912370468813,0.0422611337243591,1.129001869636709,5.791015280587088,-67.01796509782781,Normal
232,0.601,-0.498,-0.0024576171874999,0.0984893458117457,0.09851759985134,0.0532836467780327,1.0162541271696153,6.1004328252707145,-40.086633651661856,Normal
233,0.586,-0.5660000000000001,-0.001836572265625,0.1004396313087956,0.1004539693151638,-0.0179756527043446,1.1971879219686308,5.833517620010476,-54.69644249526906,Normal
234,0.659,-0.835,-0.001649462890625,0.10168595442112,0.1016968493608424,-0.0997427362019639,2.2202951794425942,6.480043424567909,-61.65452399011436,Normal
235,0.667,-0.605,-0.0020966796875,0.1007791591384697,0.1007985072434111,0.0891385413788598,1.4030852443613702,6.6171614862242905,-48.07530107929808,Normal
236,0.737,-0.718,-0.0025177734375,0.1014574156208195,0.1014861751668669,-0.017558650797561,1.9090754892715456,7.262072876312464,-40.307906047192525,Normal
